account_id,month,target_days,targeting_priority,recommended_channel,campaign_count,outstanding_amount,dpd,risk_segment,loan_type,timezone,status,calls,answered_calls,call_seconds,complaints,contact_proxy
ACC0025633,2026-07,1,4.0,FIELD,1,673885.56,75,MEDIUM,PERSONAL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0025637,2026-01,2,5.0,SMS,2,126509.94,60,LOW,BNPL,Asia/Dubai,CLOSED,1.0,1.0,514.0,0.0,1.0
ACC0025638,2026-01,1,1.0,SMS,1,619885.18,180,NPA,AUTO,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025638,2026-07,1,4.0,FIELD,1,619885.18,180,NPA,AUTO,UTC,WRITEOFF,1.0,0.0,771.0,0.0,0.0
ACC0025640,2026-02,1,5.0,SMS,1,230526.87,1,HIGH,CREDIT_CARD,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0025640,2026-04,1,6.0,WHATSAPP,1,230526.87,1,HIGH,CREDIT_CARD,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0025641,2026-01,1,8.0,VOICE,1,666418.22,0,HIGH,PERSONAL,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025641,2026-02,1,4.0,WHATSAPP,1,666418.22,0,HIGH,PERSONAL,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025641,2026-04,1,9.0,VOICE,1,666418.22,0,HIGH,PERSONAL,Asia/Dubai,WRITEOFF,1.0,0.0,192.0,0.0,0.0
ACC0025641,2026-06,1,8.0,SMS,1,666418.22,0,HIGH,PERSONAL,Asia/Dubai,WRITEOFF,1.0,0.0,822.0,0.0,0.0
ACC0025643,2026-03,1,2.0,SMS,1,332542.33,45,LOW,BNPL,Asia/Kolkata,ACTIVE,1.0,0.0,607.0,0.0,0.0
ACC0025644,2026-06,1,3.0,FIELD,1,273460.27,5,HIGH,PERSONAL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025644,2026-07,1,10.0,FIELD,1,273460.27,5,HIGH,PERSONAL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025647,2026-03,1,3.0,WHATSAPP,1,619597.31,30,NPA,CREDIT_CARD,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0025648,2026-06,1,4.0,WHATSAPP,1,160811.09,180,MEDIUM,CREDIT_CARD,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025648,2026-07,1,10.0,WHATSAPP,1,160811.09,180,MEDIUM,CREDIT_CARD,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025648,2026-08,1,8.0,WHATSAPP,1,160811.09,180,MEDIUM,CREDIT_CARD,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025649,2026-07,1,6.0,VOICE,1,197880.77,1,LOW,CREDIT_CARD,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0025649,2026-08,1,2.0,VOICE,1,197880.77,1,LOW,CREDIT_CARD,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0025650,2026-01,1,4.0,WHATSAPP,1,274755.77,75,HIGH,PERSONAL,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0025650,2026-06,1,7.0,VOICE,1,274755.77,75,HIGH,PERSONAL,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0025651,2026-01,1,4.0,SMS,1,637774.38,60,NPA,CREDIT_CARD,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0025651,2026-04,1,2.0,SMS,1,637774.38,60,NPA,CREDIT_CARD,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0025652,2026-04,1,4.0,VOICE,1,622934.93,45,HIGH,PERSONAL,UTC,WRITEOFF,2.0,0.0,911.0,0.0,0.0
ACC0025653,2026-04,1,1.0,FIELD,1,641779.73,90,NPA,AUTO,Asia/Dubai,CLOSED,1.0,1.0,535.0,0.0,1.0
ACC0025653,2026-07,1,10.0,SMS,1,641779.73,90,NPA,AUTO,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0025654,2026-01,1,5.0,VOICE,1,463266.01,1,NPA,CONSUMER,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0025654,2026-03,1,9.0,FIELD,1,463266.01,1,NPA,CONSUMER,Asia/Kolkata,CLOSED,1.0,0.0,189.0,1.0,0.0
ACC0025656,2026-01,1,10.0,VOICE,1,220883.71,15,NPA,CREDIT_CARD,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0025656,2026-05,1,10.0,WHATSAPP,1,220883.71,15,NPA,CREDIT_CARD,UTC,PAID,1.0,0.0,83.0,0.0,0.0
ACC0025657,2026-02,2,4.5,SMS,2,417725.83,180,NPA,BNPL,Asia/Kolkata,CLOSED,1.0,0.0,771.0,0.0,0.0
ACC0025657,2026-04,1,7.0,FIELD,1,417725.83,180,NPA,BNPL,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0025659,2026-01,1,2.0,VOICE,1,471214.98,45,LOW,AUTO,UTC,PAID,1.0,0.0,674.0,0.0,0.0
ACC0025659,2026-03,1,2.0,WHATSAPP,1,471214.98,45,LOW,AUTO,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0025659,2026-05,1,9.0,FIELD,1,471214.98,45,LOW,AUTO,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0025661,2026-04,1,8.0,SMS,1,126173.83,60,NPA,CREDIT_CARD,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025661,2026-07,1,8.0,FIELD,1,126173.83,60,NPA,CREDIT_CARD,UTC,WRITEOFF,1.0,0.0,242.0,0.0,0.0
ACC0025662,2026-01,1,8.0,WHATSAPP,1,340525.37,15,LOW,PERSONAL,UTC,ACTIVE,1.0,1.0,879.0,0.0,1.0
ACC0025662,2026-03,2,2.0,FIELD,2,340525.37,15,LOW,PERSONAL,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025664,2026-07,1,2.0,VOICE,1,571633.17,60,HIGH,CONSUMER,Asia/Kolkata,PAID,1.0,0.0,283.0,0.0,0.0
ACC0025665,2026-01,1,6.0,WHATSAPP,1,526244.89,180,LOW,CREDIT_CARD,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025665,2026-04,1,8.0,WHATSAPP,1,526244.89,180,LOW,CREDIT_CARD,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025665,2026-08,1,6.0,FIELD,1,526244.89,180,LOW,CREDIT_CARD,Asia/Kolkata,WRITEOFF,1.0,1.0,731.0,0.0,1.0
ACC0025666,2026-02,1,2.0,WHATSAPP,1,223176.17,1,MEDIUM,CONSUMER,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0025666,2026-06,1,8.0,FIELD,1,223176.17,1,MEDIUM,CONSUMER,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0025666,2026-08,1,1.0,SMS,1,223176.17,1,MEDIUM,CONSUMER,Asia/Kolkata,PAID,1.0,1.0,862.0,0.0,1.0
ACC0025667,2026-01,1,2.0,SMS,1,296012.53,60,LOW,AUTO,Asia/Dubai,WRITEOFF,1.0,0.0,101.0,0.0,0.0
ACC0025668,2026-01,1,8.0,WHATSAPP,1,301235.7,30,MEDIUM,PERSONAL,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0025668,2026-07,1,4.0,FIELD,1,301235.7,30,MEDIUM,PERSONAL,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0025669,2026-02,2,4.5,SMS,2,263356.56,60,LOW,PERSONAL,UTC,PAID,0.0,0.0,0.0,1.0,
ACC0025669,2026-06,1,6.0,WHATSAPP,1,263356.56,60,LOW,PERSONAL,UTC,PAID,2.0,0.0,932.0,0.0,0.0
ACC0025671,2026-04,1,5.0,SMS,1,677800.41,75,HIGH,CREDIT_CARD,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0025671,2026-06,1,5.0,VOICE,1,677800.41,75,HIGH,CREDIT_CARD,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0025671,2026-07,1,6.0,SMS,1,677800.41,75,HIGH,CREDIT_CARD,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0025674,2026-01,1,7.0,FIELD,1,85870.59,120,MEDIUM,CONSUMER,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025674,2026-05,1,1.0,FIELD,1,85870.59,120,MEDIUM,CONSUMER,UTC,ACTIVE,0.0,0.0,0.0,1.0,
ACC0025675,2026-06,1,1.0,SMS,1,296898.78,30,MEDIUM,AUTO,Asia/Dubai,WRITEOFF,1.0,0.0,303.0,0.0,0.0
ACC0025675,2026-07,1,7.0,SMS,1,296898.78,30,MEDIUM,AUTO,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025676,2026-03,1,3.0,FIELD,1,492189.82,60,LOW,AUTO,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025677,2026-04,1,4.0,FIELD,1,675361.63,120,LOW,CREDIT_CARD,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025678,2026-01,1,8.0,FIELD,1,504571.03,90,NPA,CREDIT_CARD,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025678,2026-06,1,7.0,VOICE,1,504571.03,90,NPA,CREDIT_CARD,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025679,2026-03,1,3.0,WHATSAPP,1,424765.08,5,MEDIUM,CREDIT_CARD,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025679,2026-04,1,5.0,VOICE,1,424765.08,5,MEDIUM,CREDIT_CARD,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025679,2026-05,1,3.0,FIELD,1,424765.08,5,MEDIUM,CREDIT_CARD,Asia/Dubai,WRITEOFF,1.0,0.0,93.0,0.0,0.0
ACC0025681,2026-05,1,2.0,SMS,1,55693.81,120,NPA,PERSONAL,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0025682,2026-01,2,8.0,SMS,2,277535.94,75,NPA,PERSONAL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025682,2026-04,2,4.5,FIELD,2,277535.94,75,NPA,PERSONAL,Asia/Kolkata,ACTIVE,1.0,1.0,282.0,0.0,1.0
ACC0025684,2026-04,2,6.5,FIELD,2,270560.81,180,HIGH,AUTO,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025684,2026-07,1,8.0,VOICE,1,270560.81,180,HIGH,AUTO,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025685,2026-02,1,3.0,VOICE,1,28382.54,75,NPA,PERSONAL,Asia/Kolkata,ACTIVE,2.0,0.0,734.0,0.0,0.0
ACC0025685,2026-05,1,1.0,SMS,1,28382.54,75,NPA,PERSONAL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025686,2026-01,1,8.0,SMS,1,323645.66,15,MEDIUM,PERSONAL,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025686,2026-03,2,6.5,VOICE,2,323645.66,15,MEDIUM,PERSONAL,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025688,2026-02,1,1.0,WHATSAPP,1,130984.86,180,HIGH,AUTO,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0025688,2026-05,1,10.0,VOICE,1,130984.86,180,HIGH,AUTO,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0025689,2026-03,1,7.0,VOICE,1,245987.34,5,NPA,PERSONAL,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025689,2026-08,1,9.0,SMS,1,245987.34,5,NPA,PERSONAL,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025690,2026-04,1,9.0,VOICE,1,393926.39,5,NPA,BNPL,UTC,ACTIVE,1.0,0.0,783.0,0.0,0.0
ACC0025690,2026-07,1,3.0,SMS,1,393926.39,5,NPA,BNPL,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025691,2026-01,1,3.0,SMS,1,168511.03,15,NPA,CREDIT_CARD,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0025691,2026-06,2,4.5,SMS,2,168511.03,15,NPA,CREDIT_CARD,Asia/Kolkata,CLOSED,1.0,0.0,538.0,0.0,0.0
ACC0025691,2026-08,1,6.0,VOICE,1,168511.03,15,NPA,CREDIT_CARD,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0025692,2026-01,1,8.0,FIELD,1,503332.27,15,HIGH,AUTO,Asia/Dubai,PAID,1.0,0.0,338.0,0.0,0.0
ACC0025693,2026-04,1,1.0,WHATSAPP,1,37773.04,0,NPA,AUTO,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0025694,2026-05,1,10.0,WHATSAPP,1,199888.28,120,LOW,AUTO,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025694,2026-06,1,10.0,VOICE,1,199888.28,120,LOW,AUTO,UTC,WRITEOFF,1.0,0.0,752.0,0.0,0.0
ACC0025695,2026-03,1,10.0,FIELD,1,543859.23,1,NPA,CONSUMER,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0025697,2026-02,1,5.0,FIELD,1,564727.56,1,LOW,CONSUMER,Asia/Kolkata,WRITEOFF,2.0,0.0,970.0,0.0,0.0
ACC0025698,2026-05,1,4.0,FIELD,1,99727.42,5,NPA,PERSONAL,Asia/Kolkata,WRITEOFF,1.0,0.0,36.0,0.0,0.0
ACC0025698,2026-07,1,2.0,FIELD,1,99727.42,5,NPA,PERSONAL,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025701,2026-02,1,1.0,FIELD,1,238364.98,15,HIGH,PERSONAL,Asia/Dubai,CLOSED,1.0,0.0,455.0,0.0,0.0
ACC0025701,2026-07,1,10.0,WHATSAPP,1,238364.98,15,HIGH,PERSONAL,Asia/Dubai,CLOSED,0.0,0.0,0.0,1.0,
ACC0025701,2026-08,1,7.0,VOICE,1,238364.98,15,HIGH,PERSONAL,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0025702,2026-06,1,4.0,WHATSAPP,1,204675.99,1,LOW,CREDIT_CARD,Asia/Dubai,ACTIVE,1.0,1.0,296.0,0.0,1.0
ACC0025703,2026-05,1,1.0,VOICE,1,284660.11,75,LOW,CONSUMER,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0025703,2026-07,1,2.0,SMS,1,284660.11,75,LOW,CONSUMER,UTC,PAID,1.0,0.0,836.0,0.0,0.0
ACC0025704,2026-05,1,3.0,SMS,1,178713.04,60,HIGH,AUTO,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025704,2026-07,1,6.0,SMS,1,178713.04,60,HIGH,AUTO,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025705,2026-02,1,7.0,VOICE,1,489649.7,0,NPA,CONSUMER,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025705,2026-05,1,7.0,FIELD,1,489649.7,0,NPA,CONSUMER,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025706,2026-01,1,4.0,SMS,1,599194.82,60,HIGH,BNPL,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025706,2026-06,1,4.0,FIELD,1,599194.82,60,HIGH,BNPL,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025707,2026-06,1,2.0,SMS,1,646208.43,60,HIGH,CONSUMER,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0025708,2026-02,1,6.0,WHATSAPP,1,493626.52,90,LOW,AUTO,Asia/Dubai,CLOSED,1.0,1.0,646.0,0.0,1.0
ACC0025709,2026-01,1,8.0,VOICE,1,118261.05,90,NPA,PERSONAL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025709,2026-04,1,4.0,VOICE,1,118261.05,90,NPA,PERSONAL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025709,2026-06,1,2.0,FIELD,1,118261.05,90,NPA,PERSONAL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025709,2026-07,1,1.0,FIELD,1,118261.05,90,NPA,PERSONAL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025710,2026-04,1,2.0,WHATSAPP,1,171832.1,45,LOW,BNPL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025711,2026-02,1,3.0,VOICE,1,531533.5,60,NPA,PERSONAL,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0025712,2026-02,1,10.0,VOICE,1,190256.23,90,LOW,BNPL,Asia/Kolkata,PAID,2.0,0.0,508.0,0.0,0.0
ACC0025712,2026-05,1,7.0,SMS,1,190256.23,90,LOW,BNPL,Asia/Kolkata,PAID,1.0,0.0,118.0,0.0,0.0
ACC0025712,2026-07,1,6.0,SMS,1,190256.23,90,LOW,BNPL,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0025713,2026-06,1,8.0,FIELD,1,556009.95,120,MEDIUM,CONSUMER,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0025714,2026-01,2,5.0,SMS,2,71874.75,45,LOW,BNPL,UTC,CLOSED,0.0,0.0,0.0,1.0,
ACC0025714,2026-07,1,1.0,FIELD,1,71874.75,45,LOW,BNPL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0025715,2026-04,1,4.0,SMS,1,359229.79,0,HIGH,PERSONAL,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025715,2026-05,1,2.0,VOICE,1,359229.79,0,HIGH,PERSONAL,UTC,ACTIVE,1.0,1.0,337.0,0.0,1.0
ACC0025715,2026-07,1,8.0,SMS,1,359229.79,0,HIGH,PERSONAL,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025717,2026-02,1,7.0,FIELD,1,462446.55,1,NPA,AUTO,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0025717,2026-06,1,9.0,FIELD,1,462446.55,1,NPA,AUTO,Asia/Dubai,PAID,1.0,0.0,113.0,0.0,0.0
ACC0025718,2026-01,1,3.0,VOICE,1,312931.13,180,MEDIUM,CONSUMER,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025719,2026-04,1,1.0,SMS,1,81066.79,45,LOW,PERSONAL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0025719,2026-06,1,5.0,VOICE,1,81066.79,45,LOW,PERSONAL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0025720,2026-05,2,4.0,SMS,2,253817.54,60,MEDIUM,BNPL,Asia/Kolkata,CLOSED,1.0,0.0,760.0,0.0,0.0
ACC0025720,2026-08,1,2.0,FIELD,1,253817.54,60,MEDIUM,BNPL,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0025721,2026-01,2,7.5,SMS,2,142603.12,45,LOW,AUTO,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025721,2026-07,1,1.0,FIELD,1,142603.12,45,LOW,AUTO,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025722,2026-05,1,8.0,SMS,1,397057.53,90,NPA,AUTO,Asia/Kolkata,PAID,1.0,0.0,499.0,0.0,0.0
ACC0025722,2026-07,1,4.0,WHATSAPP,1,397057.53,90,NPA,AUTO,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0025723,2026-05,1,7.0,FIELD,1,413849.13,30,MEDIUM,CONSUMER,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025724,2026-01,1,9.0,WHATSAPP,1,292331.08,5,LOW,BNPL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0025725,2026-03,1,3.0,FIELD,1,586509.96,5,LOW,CREDIT_CARD,Asia/Dubai,PAID,0.0,0.0,0.0,1.0,
ACC0025729,2026-04,1,3.0,VOICE,1,594213.98,30,MEDIUM,AUTO,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025729,2026-08,1,7.0,FIELD,1,594213.98,30,MEDIUM,AUTO,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025730,2026-03,1,6.0,FIELD,1,304886.67,60,LOW,AUTO,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025732,2026-01,1,1.0,VOICE,1,309052.25,0,LOW,PERSONAL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025732,2026-04,2,3.5,FIELD,2,309052.25,0,LOW,PERSONAL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025732,2026-06,1,6.0,FIELD,1,309052.25,0,LOW,PERSONAL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025732,2026-07,2,4.0,FIELD,2,309052.25,0,LOW,PERSONAL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025733,2026-06,1,7.0,WHATSAPP,1,142402.06,180,MEDIUM,CREDIT_CARD,Asia/Kolkata,CLOSED,1.0,0.0,874.0,0.0,0.0
ACC0025734,2026-01,1,6.0,FIELD,1,219958.9,90,HIGH,PERSONAL,UTC,CLOSED,1.0,0.0,476.0,0.0,0.0
ACC0025735,2026-02,1,5.0,WHATSAPP,1,553221.88,90,HIGH,PERSONAL,Asia/Dubai,PAID,1.0,0.0,444.0,0.0,0.0
ACC0025735,2026-03,1,6.0,WHATSAPP,1,553221.88,90,HIGH,PERSONAL,Asia/Dubai,PAID,1.0,0.0,881.0,0.0,0.0
ACC0025736,2026-01,1,10.0,SMS,1,49730.66,1,HIGH,CREDIT_CARD,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025736,2026-04,1,6.0,WHATSAPP,1,49730.66,1,HIGH,CREDIT_CARD,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025737,2026-04,1,10.0,FIELD,1,40715.95,75,HIGH,PERSONAL,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025738,2026-02,1,2.0,VOICE,1,541765.73,30,MEDIUM,CREDIT_CARD,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025738,2026-03,1,7.0,SMS,1,541765.73,30,MEDIUM,CREDIT_CARD,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025738,2026-04,2,2.5,FIELD,2,541765.73,30,MEDIUM,CREDIT_CARD,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025738,2026-06,1,10.0,WHATSAPP,1,541765.73,30,MEDIUM,CREDIT_CARD,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025739,2026-05,1,1.0,SMS,1,301881.88,1,MEDIUM,PERSONAL,UTC,ACTIVE,1.0,1.0,339.0,0.0,1.0
ACC0025739,2026-07,1,3.0,FIELD,1,301881.88,1,MEDIUM,PERSONAL,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025740,2026-02,1,8.0,FIELD,1,560398.31,5,NPA,BNPL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025740,2026-06,1,8.0,FIELD,1,560398.31,5,NPA,BNPL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025740,2026-07,1,3.0,FIELD,1,560398.31,5,NPA,BNPL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025741,2026-03,1,4.0,WHATSAPP,1,500739.21,30,NPA,BNPL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025741,2026-05,1,4.0,VOICE,1,500739.21,30,NPA,BNPL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025741,2026-07,1,1.0,WHATSAPP,1,500739.21,30,NPA,BNPL,UTC,WRITEOFF,1.0,0.0,293.0,0.0,0.0
ACC0025742,2026-08,1,6.0,VOICE,1,515824.83,75,NPA,PERSONAL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025744,2026-01,1,7.0,WHATSAPP,1,113304.35,60,LOW,CREDIT_CARD,Asia/Kolkata,CLOSED,1.0,0.0,238.0,0.0,0.0
ACC0025744,2026-02,2,5.5,FIELD,2,113304.35,60,LOW,CREDIT_CARD,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0025744,2026-03,1,4.0,VOICE,1,113304.35,60,LOW,CREDIT_CARD,Asia/Kolkata,CLOSED,1.0,0.0,773.0,0.0,0.0
ACC0025744,2026-07,1,8.0,FIELD,1,113304.35,60,LOW,CREDIT_CARD,Asia/Kolkata,CLOSED,2.0,0.0,702.0,0.0,0.0
ACC0025745,2026-04,1,7.0,FIELD,1,217170.84,0,NPA,CONSUMER,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025745,2026-05,1,8.0,FIELD,1,217170.84,0,NPA,CONSUMER,UTC,ACTIVE,0.0,0.0,0.0,1.0,
ACC0025746,2026-01,1,1.0,WHATSAPP,1,338780.4,30,MEDIUM,PERSONAL,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025746,2026-03,1,7.0,FIELD,1,338780.4,30,MEDIUM,PERSONAL,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025747,2026-01,1,6.0,WHATSAPP,1,99633.6,60,NPA,PERSONAL,Asia/Dubai,ACTIVE,1.0,1.0,736.0,0.0,1.0
ACC0025747,2026-06,1,1.0,SMS,1,99633.6,60,NPA,PERSONAL,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025748,2026-01,1,2.0,SMS,1,212954.6,60,NPA,PERSONAL,Asia/Dubai,ACTIVE,1.0,0.0,428.0,0.0,0.0
ACC0025748,2026-06,1,3.0,FIELD,1,212954.6,60,NPA,PERSONAL,Asia/Dubai,ACTIVE,0.0,0.0,0.0,1.0,
ACC0025751,2026-01,1,8.0,VOICE,1,75736.85,5,LOW,BNPL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0025751,2026-06,1,5.0,FIELD,1,75736.85,5,LOW,BNPL,UTC,WRITEOFF,1.0,0.0,631.0,0.0,0.0
ACC0025752,2026-01,1,7.0,WHATSAPP,1,491522.32,15,NPA,CREDIT_CARD,Asia/Dubai,CLOSED,1.0,0.0,502.0,0.0,0.0
ACC0025752,2026-05,1,2.0,VOICE,1,491522.32,15,NPA,CREDIT_CARD,Asia/Dubai,CLOSED,2.0,1.0,760.0,0.0,0.5
ACC0025753,2026-08,1,8.0,FIELD,1,510045.94,1,LOW,AUTO,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0025754,2026-04,1,5.0,FIELD,1,549966.56,180,MEDIUM,AUTO,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025755,2026-01,1,8.0,VOICE,1,498698.0,15,MEDIUM,BNPL,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0025755,2026-02,1,5.0,SMS,1,498698.0,15,MEDIUM,BNPL,Asia/Dubai,ACTIVE,1.0,0.0,747.0,0.0,0.0
ACC0025756,2026-02,1,9.0,FIELD,1,261635.63,45,MEDIUM,BNPL,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
